# curie_map:
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   CL: http://purl.obolibrary.org/obo/CL_
#   GO: http://purl.obolibrary.org/obo/GO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   MPATH: http://purl.obolibrary.org/obo/MPATH_
#   NBO: http://purl.obolibrary.org/obo/NBO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   PR: http://purl.obolibrary.org/obo/PR_
#   RO: http://purl.obolibrary.org/obo/RO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   obo: http://purl.obolibrary.org/obo/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/67df215d-fffd-4d37-b42f-268fa6cea80c
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
NCIT:C101190	Unilateral Microphthalmos	skos:exactMatch	HP:0011480	Unilateral microphthalmos	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	unilateral microphthalmos		
NCIT:C101200	Neonatal Alloimmune Thrombocytopenia	skos:exactMatch	HP:0004809	Neonatal alloimmune thrombocytopenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neonatal alloimmune thrombocytopenia		
NCIT:C101201	Myelomeningocele	skos:exactMatch	HP:0002475	Myelomeningocele	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myelomeningocele		
NCIT:C101212	Sacral Meningocele	skos:exactMatch	HP:0005765	Sacral meningocele	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sacral meningocele		
NCIT:C101214	Spina Bifida	skos:exactMatch	HP:0002414	Spina bifida	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spina bifida		
NCIT:C101216	Myopathy	skos:exactMatch	HP:0003198	Myopathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myopathy		
NCIT:C101219	Bilateral Renal Agenesis	skos:exactMatch	HP:0010958	Bilateral renal agenesis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bilateral renal agenesis		
NCIT:C101220	Unilateral Renal Agenesis	skos:exactMatch	HP:0000122	Unilateral renal agenesis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	unilateral renal agenesis		
NCIT:C101229	Hypernatremic Dehydration	skos:exactMatch	HP:0004906	Hypernatremic dehydration	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypernatremic dehydration		
NCIT:C101313	Bilateral Renal Dysplasia	skos:exactMatch	HP:0012582	Bilateral renal dysplasia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bilateral renal dysplasia		
NCIT:C101328	Mitochondrial Myopathy	skos:exactMatch	HP:0003737	Mitochondrial myopathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mitochondrial myopathy		
NCIT:C101772	Respiratory Arrest	skos:exactMatch	HP:0005943	Respiratory arrest	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	respiratory arrest		
NCIT:C102532	Lymphoid Hyperplasia	skos:exactMatch	HP:0034839	Lymphoid hyperplasia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lymphoid hyperplasia		
NCIT:C102533	Myopia	skos:exactMatch	HP:0000545	Myopia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myopia		
NCIT:C102654	Left Ventricular Aneurysm	skos:exactMatch	HP:6000144	Left ventricular aneurysm	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	left ventricular aneurysm		
NCIT:C102977	Meconium Peritonitis	skos:exactMatch	HP:0030717	Meconium peritonitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	meconium peritonitis		
NCIT:C102993	Bacteremia	skos:exactMatch	HP:0031864	Bacteremia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bacteremia		
NCIT:C103184	Genu Recurvatum	skos:exactMatch	HP:0002816	Genu recurvatum	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	genu recurvatum		
NCIT:C103917	Right Aortic Arch	skos:exactMatch	HP:0012020	Right aortic arch	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	right aortic arch		
NCIT:C103920	Hemoglobin Barts	skos:exactMatch	HP:0005507	Hemoglobin Barts	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemoglobin barts		
NCIT:C103921	Lissencephaly	skos:exactMatch	HP:0001339	Lissencephaly	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lissencephaly		
NCIT:C104788	Position	skos:exactMatch	HP:0012830	Position	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	position		
NCIT:C105595	Meningocele	skos:exactMatch	HP:0002435	Meningocele	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	meningocele		
NCIT:C107102	Agranulocytosis	skos:exactMatch	HP:0012234	Agranulocytosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	agranulocytosis		
NCIT:C107103	Sudden Death	skos:exactMatch	HP:0001699	Sudden death	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sudden death		
NCIT:C107587	Failure to Thrive	skos:exactMatch	HP:0001508	Failure to thrive	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	failure to thrive		
NCIT:C110923	Chorioretinitis	skos:exactMatch	HP:0012424	Chorioretinitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chorioretinitis		
NCIT:C110940	Panhypopituitarism	skos:exactMatch	HP:0000871	Panhypopituitarism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	panhypopituitarism		
NCIT:C110941	Allantoic Cyst	skos:exactMatch	HP:0030754	Allantoic cyst	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	allantoic cyst		
NCIT:C111643	Ectopia Cordis	skos:exactMatch	HP:0001683	Ectopia cordis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ectopia cordis		
NCIT:C111644	Hemopericardium	skos:exactMatch	HP:0011851	Hemopericardium	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemopericardium		
NCIT:C111646	Junctional Ectopic Tachycardia	skos:exactMatch	HP:0011716	Junctional ectopic tachycardia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	junctional ectopic tachycardia		
NCIT:C111648	Polymorphic Ventricular Tachycardia	skos:exactMatch	HP:0031677	Polymorphic ventricular tachycardia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polymorphic ventricular tachycardia		
NCIT:C111779	Ductus Venosus Agenesis	skos:exactMatch	HP:0034196	Ductus venosus agenesis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ductus venosus agenesis		
NCIT:C111817	Hyperpyrexia	skos:exactMatch	HP:0033031	Hyperpyrexia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperpyrexia		
NCIT:C111884	Exanthem	skos:exactMatch	HP:4000054	Exanthem	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	exanthem		
NCIT:C111888	Seborrheic Dermatitis	skos:exactMatch	HP:0001051	Seborrheic dermatitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	seborrheic dermatitis		
NCIT:C111969	Skin Vesicle	skos:exactMatch	HP:0200037	Skin vesicle	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	skin vesicle		
NCIT:C111974	Lichenification	skos:exactMatch	HP:0100725	Lichenification	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lichenification		
NCIT:C111987	Skin Fissure	skos:exactMatch	HP:0031057	Skin fissure	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	skin fissure		
NCIT:C112112	Panniculitis	skos:exactMatch	HP:0012490	Panniculitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	panniculitis		
NCIT:C112116	Eosinophilic Fasciitis	skos:exactMatch	HP:0045029	Eosinophilic fasciitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	eosinophilic fasciitis		
NCIT:C112175	Angioedema	skos:exactMatch	HP:0100665	Angioedema	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	angioedema		
NCIT:C112183	Blepharitis	skos:exactMatch	HP:0000498	Blepharitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	blepharitis		
NCIT:C112198	Angular Cheilitis	skos:exactMatch	HP:0030318	Angular cheilitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	angular cheilitis		
NCIT:C112199	Glossitis	skos:exactMatch	HP:0000206	Glossitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	glossitis		
NCIT:C112200	Telogen Effluvium	skos:exactMatch	HP:0025470	Telogen effluvium	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	telogen effluvium		
NCIT:C112201	Polymorphous Light Eruption	skos:exactMatch	HP:0032379	Polymorphous light eruption	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polymorphous light eruption		
NCIT:C112212	Onycholysis	skos:exactMatch	HP:0001806	Onycholysis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	onycholysis		
NCIT:C112214	Onychomycosis	skos:exactMatch	HP:0012203	Onychomycosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	onychomycosis		
NCIT:C112815	Leukonychia	skos:exactMatch	HP:0001820	Leukonychia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	leukonychia		
NCIT:C112824	Melasma	skos:exactMatch	HP:0025272	Melasma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	melasma		
NCIT:C112846	Chronic Villitis	skos:exactMatch	HP:0033552	Chronic villitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic villitis		
NCIT:C112852	Twin Pregnancy	skos:exactMatch	HP:6000104	Twin pregnancy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	twin pregnancy		
NCIT:C113101	Insulin Resistance	skos:exactMatch	HP:0000855	Insulin resistance	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	insulin resistance		
NCIT:C113104	Hyperinsulinemia	skos:exactMatch	HP:0000842	Hyperinsulinemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperinsulinemia		
NCIT:C113143	Primary Hypothyroidism	skos:exactMatch	HP:0000832	Primary hypothyroidism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary hypothyroidism		
NCIT:C113144	Central Hypothyroidism	skos:exactMatch	HP:0011787	Central hypothyroidism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	central hypothyroidism		
NCIT:C113152	Short Umbilical Cord	skos:exactMatch	HP:0001196	Short umbilical cord	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	short umbilical cord		
NCIT:C113153	Nuchal Cord	skos:exactMatch	HP:0012498	Nuchal cord	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nuchal cord		
NCIT:C113155	Meconium Stained Amniotic Fluid	skos:exactMatch	HP:0012420	Meconium stained amniotic fluid	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	meconium stained amniotic fluid		
NCIT:C113172	Primary Adrenal Insufficiency	skos:exactMatch	HP:0008207	Primary adrenal insufficiency	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary adrenal insufficiency		
NCIT:C113335	Secondary Hyperparathyroidism	skos:exactMatch	HP:0000867	Secondary hyperparathyroidism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	secondary hyperparathyroidism		
NCIT:C113337	Premature Adrenarche	skos:exactMatch	HP:0012412	Premature adrenarche	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	premature adrenarche		
NCIT:C113339	Primary Amenorrhea	skos:exactMatch	HP:0000786	Primary amenorrhea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary amenorrhea		
NCIT:C113340	Secondary Amenorrhea	skos:exactMatch	HP:0000869	Secondary amenorrhea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	secondary amenorrhea		
NCIT:C113341	Oligomenorrhea	skos:exactMatch	HP:0000876	Oligomenorrhea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	oligomenorrhea		
NCIT:C113342	Premature Thelarche	skos:exactMatch	HP:0010314	Premature thelarche	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	premature thelarche		
NCIT:C113343	Galactorrhea	skos:exactMatch	HP:0100829	Galactorrhea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	galactorrhea		
NCIT:C113347	Hypogonadotropic Hypogonadism	skos:exactMatch	HP:0000044	Hypogonadotropic hypogonadism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypogonadotropic hypogonadism		
NCIT:C113348	Hypergonadotropic Hypogonadism	skos:exactMatch	HP:0000815	Hypergonadotropic hypogonadism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypergonadotropic hypogonadism		
NCIT:C113385	Placenta Increta	skos:exactMatch	HP:0025655	Placenta increta	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placenta increta		
NCIT:C113386	Placenta Percreta	skos:exactMatch	HP:0025653	Placenta percreta	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placenta percreta		
NCIT:C113480	Projectile Vomiting	skos:exactMatch	HP:0002587	Projectile vomiting	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	projectile vomiting		
NCIT:C113483	Malabsorption	skos:exactMatch	HP:0002024	Malabsorption	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	malabsorption		
NCIT:C113484	Intussusception	skos:exactMatch	HP:0002576	Intussusception	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	intussusception		
NCIT:C113685	Judgment	skos:exactMatch	HP:5200401	Abnormal judgment	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	judgment		semapv:RegularExpressionReplacement
NCIT:C113710	Reticulocytopenia	skos:exactMatch	HP:0001896	Reticulocytopenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	reticulocytopenia		
NCIT:C113714	Monocytopenia	skos:exactMatch	HP:0012312	Monocytopenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	monocytopenia		
NCIT:C113731	Non-Necrotizing Granuloma	skos:exactMatch	HP:0033805	Non-necrotizing granuloma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	non-necrotizing granuloma		
NCIT:C113740	Hyperfibrinogenemia	skos:exactMatch	HP:0011899	Hyperfibrinogenemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperfibrinogenemia		
NCIT:C113750	Hyperphosphatemia	skos:exactMatch	HP:0002905	Hyperphosphatemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperphosphatemia		
NCIT:C113754	Granulomatosis	skos:exactMatch	HP:0002955	Granulomatosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	granulomatosis		
NCIT:C113755	Hyperamylasemia	skos:exactMatch	HP:0410288	Hyperamylasemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperamylasemia		
NCIT:C114281	Parotitis	skos:exactMatch	HP:0011850	Parotitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	parotitis		
NCIT:C114371	Antepartum Hemorrhage	skos:exactMatch	HP:0025328	Antepartum hemorrhage	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	antepartum hemorrhage		
NCIT:C114409	Agalactia	skos:exactMatch	HP:0031109	Agalactia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	agalactia		
NCIT:C114470	Enthesitis	skos:exactMatch	HP:0100686	Enthesitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	enthesitis		
NCIT:C114477	Proximal Tubulopathy	skos:exactMatch	HP:0000114	Proximal tubulopathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	proximal tubulopathy		
NCIT:C114478	Metabolic Alkalosis	skos:exactMatch	HP:0200114	Metabolic alkalosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	metabolic alkalosis		
NCIT:C114667	Nephrolithiasis	skos:exactMatch	HP:0000787	Nephrolithiasis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nephrolithiasis		
NCIT:C114688	Urolithiasis	skos:exactMatch	HP:0034368	Urolithiasis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	urolithiasis		
NCIT:C114698	Oliguria	skos:exactMatch	HP:0100520	Oliguria	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	oliguria		
NCIT:C114699	Anuria	skos:exactMatch	HP:0100519	Anuria	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anuria		
NCIT:C114705	Myoglobinuria	skos:exactMatch	HP:0002913	Myoglobinuria	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myoglobinuria		
NCIT:C114707	Hypercalciuria	skos:exactMatch	HP:0002150	Hypercalciuria	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypercalciuria		
NCIT:C114708	Hypocitraturia	skos:exactMatch	HP:0012405	Hypocitraturia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypocitraturia		
NCIT:C114769	Maturity-Onset Diabetes of the Young	skos:exactMatch	HP:0004904	Maturity-onset diabetes of the young	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	maturity-onset diabetes of the young		
NCIT:C114789	Tetany	skos:exactMatch	HP:0001281	Tetany	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tetany		
NCIT:C114821	Tertiary Hyperparathyroidism	skos:exactMatch	HP:0011770	Tertiary hyperparathyroidism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tertiary hyperparathyroidism		
NCIT:C114846	Vascular Calcification	skos:exactMatch	HP:0004934	Vascular calcification	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vascular calcification		
NCIT:C114849	Right Atrial Thrombus	skos:exactMatch	HP:0033138	Right atrial thrombus	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	right atrial thrombus		
NCIT:C114899	Transient Neonatal Diabetes Mellitus	skos:exactMatch	HP:0008255	Transient neonatal diabetes mellitus	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	transient neonatal diabetes mellitus		
NCIT:C114934	Small for Gestational Age	skos:exactMatch	HP:0001518	Small for gestational age	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	small for gestational age		
NCIT:C115124	Central Serous Chorioretinopathy	skos:exactMatch	HP:0025567	Central serous chorioretinopathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	central serous chorioretinopathy		
NCIT:C115219	Fair Hair	skos:exactMatch	HP:0002286	Fair hair	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fair hair		
NCIT:C115248	Methicillin-Resistant Staphylococcus aureus Infection	skos:exactMatch	HP:0032326	Methicillin-resistant Staphylococcus aureus infection	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	methicillin-resistant staphylococcus aureus infection		
NCIT:C115420	Areflexia	skos:exactMatch	HP:0001284	Areflexia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	areflexia		
NCIT:C115935	Healthy	skos:exactMatch	HP:0032322	Healthy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	healthy		
NCIT:C115958	Ureteral Stenosis	skos:exactMatch	HP:0000071	Ureteral stenosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ureteral stenosis		
NCIT:C115993	Retinitis	skos:exactMatch	HP:0032118	Retinitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retinitis		
NCIT:C116046	Central Sleep Apnea	skos:exactMatch	HP:0010536	Central sleep apnea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	central sleep apnea		
NCIT:C116315	Snoring	skos:exactMatch	HP:0025267	Snoring	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	snoring		
NCIT:C116335	Central Apnea	skos:exactMatch	HP:0002871	Central apnea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	central apnea		
NCIT:C116337	Obstructive Sleep Apnea	skos:exactMatch	HP:0002870	Obstructive sleep apnea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	obstructive sleep apnea		
NCIT:C116366	Hyperacusis	skos:exactMatch	HP:0010780	Hyperacusis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperacusis		
NCIT:C116368	Hyposmia	skos:exactMatch	HP:0004409	Hyposmia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyposmia		
NCIT:C116369	Anosmia	skos:exactMatch	HP:0000458	Anosmia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anosmia		
NCIT:C116372	Phantosmia	skos:exactMatch	HP:0033693	Phantosmia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	phantosmia		
NCIT:C116373	Hypogeusia	skos:exactMatch	HP:0000224	Hypogeusia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypogeusia		
NCIT:C116374	Ageusia	skos:exactMatch	HP:0041051	Ageusia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ageusia		
NCIT:C116376	Hyperesthesia	skos:exactMatch	HP:0100963	Hyperesthesia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperesthesia		
NCIT:C116381	Neuritis	skos:exactMatch	HP:0031002	Neuritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neuritis		
NCIT:C116574	Athetosis	skos:exactMatch	HP:0002305	Athetosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	athetosis		
NCIT:C116576	Hypokinesia	skos:exactMatch	HP:0002375	Hypokinesia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypokinesia		
